Weather City,Year,Month,Mean Max Temp,Mean Min Temp,Mean Temp,Total Rain,Total Snow,Total Precip
Whistler,1979.0,10,12.5,2.5,7.5,139.7,0.0,139.7
Whistler,1979.0,11,4.7,-3.8,0.5,48.1,11.1,59.2
Whistler,1979.0,12,1.6,-2.7,-0.6,169.2,159.1,328.3
Whistler,1980.0,1,-3.2,-11.0,-7.1,16.3,89.4,105.7
Whistler,1980.0,2,3.4,-4.0,-0.3,100.2,29.2,129.4
Whistler,1980.0,3,4.2,-3.0,0.6,18.4,90.1,108.5
Whistler,1980.0,4,12.0,0.0,6.0,65.8,16.8,82.6
Whistler,1980.0,5,14.6,5.0,9.8,61.1,0.0,61.1
Whistler,1980.0,6,16.5,6.9,11.7,71.3,0.0,71.3
Whistler,1980.0,7,21.6,7.9,14.8,29.8,0.0,29.8
Whistler,1980.0,8,20.5,7.8,14.2,39.6,0.0,39.6
Whistler,1980.0,9,16.5,5.9,11.2,120.7,0.0,120.7
Whistler,1980.0,10,13.2,1.2,7.2,79.1,0.0,79.1
Whistler,1980.0,11,4.3,-0.8,1.8,181.4,90.0,271.4
Whistler,1980.0,12,0.7,-4.2,-1.8,205.3,91.3,296.6
Whistler,1981.0,1,3.7,-1.7,1.0,71.4,9.2,80.6
Whistler,1981.0,2,4.0,-3.1,0.5,122.1,10.5,132.6
Whistler,1981.0,3,8.6,-1.5,3.6,54.8,9.2,64.0
Whistler,1981.0,4,9.3,0.3,4.8,90.3,29.2,119.5
Whistler,1981.0,5,14.1,4.7,9.4,75.6,0.0,75.6
Whistler,1981.0,6,14.8,5.8,10.3,95.8,0.0,95.8
Whistler,1981.0,7,21.2,9.4,15.3,20.0,0.0,20.0
Whistler,1981.0,8,26.1,9.4,17.8,46.8,0.0,46.8
Whistler,1981.0,9,18.2,5.4,11.8,88.6,0.0,88.6
Whistler,1981.0,10,10.5,1.1,5.8,249.8,0.0,249.8
Whistler,1981.0,11,5.6,-0.3,2.7,151.8,30.6,182.4
Whistler,1981.0,12,-0.7,-7.0,-3.9,75.8,147.3,223.1
Whistler,1982.0,1,-2.5,-8.1,-5.3,4.4,174.8,179.2
Whistler,1982.0,2,1.0,-5.4,-2.2,21.6,131.2,152.8
Whistler,1982.0,3,5.8,-5.1,0.4,5.6,35.0,40.6
Whistler,1982.0,4,8.1,-2.6,2.8,1.8,74.2,76.0
Whistler,1982.0,5,15.2,2.1,8.7,21.0,7.0,28.0
Whistler,1982.0,6,23.2,6.9,15.1,15.3,0.0,15.3
Whistler,1982.0,7,20.6,9.0,14.8,52.1,0.0,52.1
Whistler,1982.0,8,20.6,7.9,14.3,51.4,0.0,51.4
Whistler,1982.0,9,18.6,6.1,12.4,73.9,0.0,73.9
Whistler,1982.0,10,10.9,1.8,6.4,190.2,4.5,194.7
Whistler,1982.0,11,1.9,-4.7,-1.4,29.2,48.3,77.5
Whistler,1982.0,12,0.3,-6.0,-2.9,33.2,99.7,132.9
Whistler,1983.0,1,3.0,-1.7,0.7,163.6,80.4,244.0
Whistler,1983.0,2,3.3,-2.4,0.5,132.6,66.8,199.4
Whistler,1983.0,3,7.6,-1.9,2.9,76.6,19.9,96.5
Whistler,1983.0,4,13.0,-0.2,6.4,35.6,4.2,39.8
Whistler,1983.0,5,18.4,3.8,11.1,31.5,0.0,31.5
Whistler,1983.0,6,16.7,7.6,12.2,93.7,0.0,93.7
Whistler,1983.0,7,19.0,8.0,13.5,108.1,0.0,108.1
Whistler,1983.0,8,22.8,8.2,15.5,21.4,0.0,21.4
Whistler,1983.0,9,16.1,4.4,10.3,70.7,0.0,70.7
Whistler,1983.0,10,10.8,1.2,6.0,143.1,1.0,144.1
Whistler,1983.0,11,3.7,-0.2,1.8,192.8,54.0,246.8
Whistler,1983.0,12,-4.1,-11.2,-7.7,3.7,53.0,56.7
Whistler,1984.0,1,2.5,-3.3,-0.4,153.6,66.6,220.2
Whistler,1984.0,2,3.9,-1.5,1.2,96.0,80.5,176.5
Whistler,1984.0,3,8.8,-0.5,4.2,68.7,1.7,70.4
Whistler,1984.0,4,9.0,-0.3,4.4,45.4,10.5,55.9
Whistler,1984.0,5,11.8,2.9,7.4,86.0,0.0,86.0
Whistler,1984.0,6,17.3,6.5,11.9,82.7,0.0,82.7
Whistler,1984.0,7,23.3,7.2,15.3,11.8,0.0,11.8
Whistler,1984.0,8,20.5,8.0,14.3,40.9,0.0,40.9
Whistler,1984.0,9,15.8,4.0,9.9,84.8,0.0,84.8
Whistler,1984.0,10,8.2,0.3,4.3,234.0,24.2,258.2
Whistler,1984.0,11,1.8,-3.3,-0.8,43.7,195.4,239.1
Whistler,1984.0,12,-3.9,-10.4,-7.2,3.5,147.7,151.2
Whistler,1985.0,1,1.0,-8.5,-3.8,32.4,4.9,37.3
Whistler,1985.0,2,0.7,-5.8,-2.6,33.6,66.1,99.7
Whistler,1985.0,3,5.8,-5.0,0.4,19.5,54.3,73.8
Whistler,1985.0,4,9.4,0.2,4.8,76.6,17.9,94.5
Whistler,1985.0,5,16.0,3.2,9.6,40.6,8.3,48.9
Whistler,1985.0,6,18.7,5.5,12.1,35.2,0.0,35.2
Whistler,1985.0,7,27.5,7.4,17.5,2.2,0.0,2.2
Whistler,1985.0,8,22.4,6.8,14.6,22.9,0.0,22.9
Whistler,1985.0,9,16.6,3.5,10.1,26.8,0.0,26.8
Whistler,1985.0,10,8.1,1.6,4.9,175.5,48.3,223.8
Whistler,1985.0,11,-3.9,-10.6,-7.3,27.9,31.8,59.7
Whistler,1985.0,12,0.6,-7.8,-3.6,11.7,41.2,52.9
Whistler,1986.0,1,2.5,-2.7,-0.1,112.4,119.5,231.9
Whistler,1986.0,2,1.8,-7.3,-2.8,99.6,66.3,145.0
Whistler,1986.0,3,7.8,-1.1,3.4,154.2,13.1,167.3
Whistler,1986.0,4,9.1,0.3,4.7,41.1,11.8,51.3
Whistler,1986.0,5,14.8,3.3,9.1,148.2,0.0,148.2
Whistler,1986.0,6,20.3,7.0,13.7,52.3,0.0,52.3
Whistler,1986.0,7,19.5,8.3,13.9,71.5,0.0,71.5
Whistler,1986.0,8,27.0,8.5,17.8,8.6,0.0,8.6
Whistler,1986.0,9,17.2,5.6,11.4,47.5,0.0,47.5
Whistler,1986.0,10,14.9,1.4,8.2,55.3,0.0,55.3
Whistler,1986.0,11,3.6,-2.5,0.6,111.8,79.3,191.1
Whistler,1986.0,12,0.5,-4.9,-2.2,53.7,107.7,161.4
Whistler,1987.0,1,1.1,-5.1,-2.0,118.6,112.1,230.7
Whistler,1987.0,2,4.6,-2.5,1.1,32.0,19.6,51.6
Whistler,1987.0,3,8.3,-1.5,3.4,104.6,53.6,158.2
Whistler,1987.0,4,12.3,0.3,6.3,98.1,4.0,102.1
Whistler,1987.0,5,16.2,2.6,9.4,100.3,0.0,100.3
Whistler,1987.0,6,21.7,6.6,14.2,41.6,0.0,41.6
Whistler,1987.0,7,22.2,8.8,15.5,82.7,0.0,82.7
Whistler,1987.0,8,23.7,6.9,15.3,16.6,0.0,16.6
Whistler,1987.0,9,22.1,5.1,13.6,46.2,0.0,46.2
Whistler,1987.0,10,15.5,0.9,8.2,37.6,0.0,37.6
Whistler,1987.0,11,5.9,0.6,3.3,111.3,48.6,159.9
Whistler,1987.0,12,-0.7,-7.1,-3.9,66.6,108.8,175.4
Whistler,1988.0,1,-0.8,-7.2,-4.0,34.5,100.1,134.6
Whistler,1988.0,2,3.6,-3.8,-0.1,44.8,69.4,114.2
Whistler,1988.0,3,6.6,-1.6,2.5,46.9,66.1,113.0
Whistler,1988.0,4,11.6,0.8,6.2,39.2,62.5,83.4
Whistler,1988.0,5,14.5,3.0,8.8,91.9,2.5,94.4
Whistler,1988.0,6,18.1,6.0,12.1,56.5,0.0,56.5
Whistler,1988.0,7,22.6,7.7,15.2,36.6,0.0,36.6
Whistler,1988.0,8,23.2,8.3,15.8,40.6,0.0,40.6
Whistler,1988.0,9,19.8,4.5,12.2,73.1,0.0,73.1
Whistler,1988.0,10,13.9,3.2,8.6,112.6,0.0,112.6
Whistler,1988.0,11,4.0,-0.5,1.8,130.9,44.3,175.2
Whistler,1988.0,12,1.9,-3.0,-0.6,71.6,63.0,127.4
Whistler,1989.0,1,0.6,-5.6,-2.5,81.8,106.9,178.6
Whistler,1989.0,2,-0.5,-10.3,-5.4,13.2,27.0,38.8
Whistler,1989.0,3,4.7,-3.0,0.9,31.6,64.5,99.0
Whistler,1989.0,4,14.4,-0.8,6.8,23.9,17.9,43.1
Whistler,1989.0,5,16.6,3.2,9.9,39.2,0.0,39.2
Whistler,1989.0,6,21.4,7.0,14.2,52.4,0.0,52.4
Whistler,1989.0,7,22.7,7.9,15.3,29.9,0.0,29.9
Whistler,1989.0,8,21.8,8.5,15.2,42.1,0.0,42.1
Whistler,1989.0,9,23.1,4.5,13.8,10.6,0.0,10.6
Whistler,1989.0,10,11.6,1.9,6.8,167.5,0.0,167.5
Whistler,1989.0,11,5.0,0.3,2.7,153.6,25.6,175.6
Whistler,1989.0,12,3.0,-2.2,0.4,85.2,23.4,107.7
Whistler,1990.0,1,0.5,-3.7,-1.6,53.3,171.6,178.9
Whistler,1990.0,2,1.7,-7.1,-2.7,42.5,107.4,127.4
Whistler,1990.0,3,8.4,-3.3,2.6,16.6,66.9,65.2
Whistler,1990.0,4,13.3,1.5,7.4,43.0,6.5,46.8
Whistler,1990.0,5,15.2,4.9,10.1,51.8,0.0,51.8
Whistler,1990.0,6,18.0,7.2,12.6,74.6,0.0,74.6
Whistler,1990.0,7,25.8,9.3,17.6,33.7,0.0,33.7
Whistler,1990.0,8,25.2,9.6,17.4,36.5,0.0,36.5
Whistler,1990.0,9,23.1,5.6,14.4,14.4,0.0,14.4
Whistler,1990.0,10,8.6,1.6,5.1,199.8,16.3,215.8
Whistler,1990.0,11,3.9,-1.0,1.5,296.2,83.2,403.3
Whistler,1990.0,12,-2.7,-9.0,-5.9,49.1,195.0,186.0
Whistler,1991.0,1,-1.9,-9.2,-5.6,49.0,66.6,115.6
Whistler,1991.0,2,6.0,-0.7,2.7,187.0,6.8,202.2
Whistler,1991.0,3,5.4,-4.8,0.3,8.8,93.3,75.9
Whistler,1991.0,4,12.2,-0.9,5.7,29.7,46.7,78.1
Whistler,1991.0,5,16.0,4.4,10.2,39.1,0.0,39.1
Whistler,1991.0,6,18.1,6.9,12.5,57.5,0.0,57.5
Whistler,1991.0,7,23.2,8.8,16.0,51.9,0.0,51.9
Whistler,1991.0,8,22.4,10.2,16.3,226.4,0.0,226.4
Whistler,1991.0,9,21.8,5.6,13.7,3.1,0.0,3.1
Whistler,1991.0,10,12.2,0.6,6.4,24.2,5.8,27.6
Whistler,1991.0,11,4.6,-0.5,2.0,161.8,34.1,198.8
Whistler,1991.0,12,2.1,-2.4,-0.1,69.9,58.7,122.6
Whistler,1992.0,1,2.0,-2.4,-0.2,178.6,130.6,322.5
Whistler,1992.0,2,5.5,-1.9,1.8,40.8,61.8,86.7
Whistler,1992.0,3,13.4,-1.1,6.1,29.9,0.0,29.9
Whistler,1992.0,4,12.6,1.3,7.0,172.2,4.8,176.8
Whistler,1992.0,5,19.1,3.7,11.4,31.9,0.0,31.9
Whistler,1992.0,6,24.0,8.8,16.4,71.8,0.0,71.8
Whistler,1992.0,7,24.0,10.8,17.4,58.2,0.0,58.2
Whistler,1992.0,8,25.5,8.9,17.3,20.7,0.0,20.7
Whistler,1992.0,9,17.6,4.2,10.9,59.6,0.0,59.6
Whistler,1992.0,10,11.8,3.7,7.8,190.0,0.0,190.0
Whistler,1992.0,11,3.8,-0.9,1.5,58.1,84.6,126.7
Whistler,1992.0,12,-2.5,-8.1,-5.3,11.1,85.7,68.9
Whistler,1993.0,1,-3.4,-11.5,-7.5,10.6,159.9,157.5
Whistler,1993.0,2,3.5,-6.1,-1.3,3.6,0.0,3.6
Whistler,1993.0,3,7.9,-1.8,3.1,77.6,45.0,116.3
Whistler,1993.0,4,10.7,1.7,6.2,93.4,9.4,102.4
Whistler,1993.0,5,19.5,5.6,12.6,79.8,0.0,79.8
Whistler,1993.0,6,18.9,8.1,13.5,68.3,0.0,68.3
Whistler,1993.0,7,20.2,9.1,14.7,66.4,0.0,66.4
Whistler,1993.0,8,23.5,9.1,16.3,38.7,0.0,38.7
Whistler,1993.0,9,23.1,4.5,13.8,19.5,0.0,19.5
Whistler,1993.0,10,14.5,3.4,9.0,95.9,0.0,95.9
Whistler,1993.0,11,3.3,-4.1,-0.4,105.9,37.2,136.8
Whistler,1993.0,12,1.1,-4.2,-1.6,74.9,98.9,166.2
Whistler,1994.0,1,3.9,-0.5,1.7,70.7,43.8,110.3
Whistler,1994.0,2,0.9,-5.4,-2.3,49.6,200.3,190.5
Whistler,1994.0,3,9.2,-2.5,3.3,71.7,41.2,112.9
Whistler,1994.0,4,13.6,2.2,7.9,58.0,0.0,58.0
Whistler,1994.0,5,18.4,4.2,11.3,29.9,0.0,29.9
Whistler,1994.0,6,18.8,6.7,12.8,100.4,0.0,100.4
Whistler,1994.0,7,26.4,9.2,17.8,22.6,0.0,22.6
Whistler,1994.0,8,24.0,8.9,16.4,45.6,0.0,45.6
Whistler,1994.0,9,22.1,6.6,14.4,50.0,0.0,50.0
Whistler,1994.0,10,11.4,1.8,6.6,91.4,12.2,104.6
Whistler,1994.0,11,2.0,-3.5,-0.7,50.3,172.5,175.8
Whistler,1994.0,12,-0.6,-4.7,-2.7,104.2,162.9,229.4
Whistler,1995.0,1,-0.4,-5.7,-3.0,73.0,65.4,126.0
Whistler,1995.0,2,4.4,-3.1,0.7,72.6,75.7,140.3
Whistler,1995.0,3,7.7,-3.1,2.3,54.7,37.5,92.2
Whistler,1995.0,4,12.3,0.4,6.4,60.8,8.1,68.5
Whistler,1995.0,5,20.5,3.5,12.0,22.2,0.0,22.2
Whistler,1995.0,6,21.5,7.7,14.6,31.4,0.0,31.4
Whistler,1995.0,7,23.8,9.9,16.9,59.2,0.0,59.2
Whistler,1995.0,8,20.0,8.4,14.2,74.4,0.0,74.4
Whistler,1995.0,9,23.8,6.7,15.2,31.9,0.0,31.9
Whistler,1995.0,10,9.7,2.3,6.0,177.1,0.0,177.1
Whistler,1995.0,11,4.8,-0.5,2.2,335.9,68.8,402.6
Whistler,1995.0,12,-0.3,-4.7,-2.5,31.1,118.2,139.0
Whistler,1996.0,1,-2.7,-8.1,-5.4,108.2,76.4,178.7
Whistler,1996.0,2,3.3,-5.9,-1.3,91.3,38.5,127.1
Whistler,1996.0,3,7.5,-3.3,2.1,48.1,35.0,71.2
Whistler,1996.0,4,10.8,1.6,6.2,120.7,9.2,129.8
Whistler,1996.0,5,13.6,3.2,8.4,77.2,5.1,82.3
Whistler,1996.0,6,19.2,6.0,12.6,26.5,0.0,26.5
Whistler,1996.0,7,26.5,8.7,17.6,21.6,0.0,21.6
Whistler,1996.0,8,25.3,8.8,17.1,37.2,0.0,37.2
Whistler,1996.0,9,17.0,6.0,11.5,53.0,0.0,53.0
Whistler,1996.0,10,9.1,2.0,5.5,139.8,33.3,181.8
Whistler,1996.0,11,1.2,-3.4,-1.1,58.0,97.7,147.9
Whistler,1996.0,12,-4.2,-9.7,-7.0,13.8,257.6,269.4
Whistler,1997.0,1,0.3,-4.8,-2.3,96.8,125.0,209.9
Whistler,1997.0,2,4.3,-3.8,0.2,17.4,26.6,39.6
Whistler,1997.0,3,4.5,-2.1,1.2,94.7,108.7,187.9
Whistler,1997.0,4,11.8,-0.6,5.6,97.7,3.6,103.2
Whistler,1997.0,5,17.8,4.6,11.2,120.6,0.0,120.6
Whistler,1997.0,6,18.4,7.3,12.9,107.8,0.0,107.8
Whistler,1997.0,7,22.4,9.2,15.8,64.3,0.0,64.3
Whistler,1997.0,8,25.1,9.3,17.2,44.2,0.0,44.2
Whistler,1997.0,9,19.3,6.9,13.1,168.5,0.0,168.5
Whistler,1997.0,10,9.2,3.1,6.2,252.1,0.0,252.1
Whistler,1997.0,11,5.1,-0.1,2.5,168.0,26.6,191.8
Whistler,1997.0,12,1.5,-3.5,-1.0,54.2,97.6,139.0
Whistler,1998.0,1,-0.9,-5.3,-3.1,67.0,126.4,166.8
Whistler,1998.0,2,4.0,-1.5,1.3,51.5,67.3,115.3
Whistler,1998.0,3,8.3,-1.0,3.7,44.5,13.9,58.4
Whistler,1998.0,4,12.8,0.3,6.6,31.1,5.7,36.8
Whistler,1998.0,5,19.0,5.8,12.4,29.5,0.0,29.5
Whistler,1998.0,6,22.7,8.9,15.8,34.8,0.0,34.8
Whistler,1998.0,7,26.1,11.8,19.0,45.0,0.0,45.0
Whistler,1998.0,8,26.5,9.1,17.8,12.9,0.0,12.9
Whistler,1998.0,9,23.3,7.1,15.2,23.5,0.0,23.5
Whistler,1998.0,10,10.9,2.7,6.8,115.4,0.0,115.4
Whistler,1998.0,11,4.4,0.5,2.5,180.1,83.5,260.6
Whistler,1998.0,12,-0.1,-3.8,-1.9,119.9,145.8,233.8
Whistler,1999.0,1,1.8,-2.3,-0.3,108.9,130.6,214.7
Whistler,1999.0,2,1.9,-2.6,-0.4,27.4,232.0,216.1
Whistler,1999.0,3,4.7,-2.6,1.1,32.1,100.4,132.5
Whistler,1999.0,4,12.1,-1.4,5.4,28.6,4.4,32.6
Whistler,1999.0,5,14.3,2.4,8.4,50.1,0.4,50.5
Whistler,1999.0,6,17.3,6.8,12.1,45.1,0.0,45.1
Whistler,1999.0,7,22.4,8.6,15.5,73.3,0.0,73.3
Whistler,1999.0,8,23.9,10.5,17.2,64.6,0.0,64.6
Whistler,1999.0,9,20.7,4.5,12.6,51.4,0.0,51.4
Whistler,1999.0,10,11.5,0.6,6.1,99.3,36.8,136.1
Whistler,1999.0,11,3.8,-0.8,1.5,208.8,71.3,268.5
Whistler,1999.0,12,1.7,-2.5,-0.4,41.3,140.2,181.5
Whistler,2000.0,1,-0.3,-5.7,-3.0,2.4,161.1,113.2
Whistler,2000.0,2,3.2,-4.0,-0.4,26.7,32.1,50.6
Whistler,2000.0,3,6.5,-1.6,2.5,34.3,61.9,88.7
Whistler,2000.0,4,12.3,0.3,6.3,62.5,15.0,75.5
Whistler,2000.0,5,14.7,3.6,9.2,116.9,0.5,117.4
Whistler,2000.0,6,20.5,7.2,13.9,52.3,0.0,52.3
Whistler,2000.0,7,22.4,9.4,15.9,84.7,0.0,84.7
Whistler,2000.0,8,23.0,8.7,15.9,27.0,0.0,27.0
Whistler,2000.0,9,18.5,6.9,12.7,65.6,0.0,65.6
Whistler,2000.0,10,11.1,2.1,6.6,154.3,10.0,164.3
Whistler,2000.0,11,3.6,-2.3,0.7,37.7,25.3,60.9
Whistler,2000.0,12,-1.1,-6.0,-3.5,44.1,116.7,126.0
Whistler,2001.0,1,2.0,-3.2,-0.6,50.8,76.0,126.6
Whistler,2001.0,2,2.8,-6.2,-1.7,13.9,15.7,24.5
Whistler,2001.0,3,6.6,-1.6,2.5,42.5,40.3,76.9
Whistler,2001.0,4,10.9,0.4,5.7,71.4,10.8,82.0
Whistler,2001.0,5,16.1,3.7,9.9,71.3,0.0,71.3
Whistler,2001.0,6,18.2,6.3,12.3,67.3,0.0,67.3
Whistler,2001.0,7,23.0,10.0,16.5,23.0,0.0,23.0
Whistler,2001.0,8,22.3,9.5,15.9,173.0,0.0,173.0
Whistler,2001.0,9,19.3,7.1,13.2,45.1,0.0,45.1
Whistler,2001.0,10,9.2,1.5,5.4,174.0,3.0,177.0
Whistler,2001.0,11,5.1,0.6,2.8,163.2,36.5,199.7
Whistler,2001.0,12,-0.9,-5.8,-3.4,18.8,189.1,170.4
Whistler,2002.0,1,0.8,-4.2,-1.7,106.9,79.7,167.6
Whistler,2002.0,2,2.5,-4.2,-0.9,34.7,130.7,133.7
Whistler,2002.0,3,3.3,-4.9,-0.8,18.6,50.7,56.4
Whistler,2002.0,4,11.8,-0.1,5.9,46.8,5.4,52.2
Whistler,2002.0,5,14.7,3.0,8.9,67.0,2.0,69.0
Whistler,2002.0,6,22.1,7.4,14.8,60.1,0.0,60.1
Whistler,2002.0,7,24.6,9.9,17.3,15.6,0.0,15.6
Whistler,2002.0,8,25.7,9.6,17.7,33.4,0.0,33.4
Whistler,2002.0,9,19.5,5.6,12.6,51.7,0.0,51.7
Whistler,2002.0,10,12.6,1.8,7.2,10.0,0.0,10.0
Whistler,2002.0,11,6.5,0.1,3.4,135.0,0.0,135.0
Whistler,2002.0,12,1.3,-3.1,-0.9,90.9,118.1,167.0
Whistler,2003.0,1,2.7,-2.6,0.0,106.0,73.1,168.7
Whistler,2003.0,2,5.0,-4.1,0.5,15.9,10.5,26.4
Whistler,2003.0,3,5.8,-1.9,2.0,148.4,57.6,199.6
Whistler,2003.0,4,10.7,1.4,6.1,92.7,10.4,99.1
Whistler,2003.0,5,15.6,3.4,9.5,53.1,0.0,53.1
Whistler,2003.0,6,22.9,8.0,15.5,53.6,0.0,53.6
Whistler,2003.0,7,26.2,9.2,17.7,16.4,0.0,16.4
Whistler,2003.0,8,26.0,9.1,17.6,8.4,0.0,8.4
Whistler,2003.0,9,21.5,6.2,13.8,44.1,0.0,44.1
Whistler,2003.0,10,12.1,3.8,8.0,323.3,1.0,324.3
Whistler,2003.0,11,2.1,-4.8,-1.4,27.7,92.7,98.2
Whistler,2003.0,12,0.2,-3.9,-1.9,42.6,112.9,134.3
Whistler,2004.0,1,-0.5,-5.4,-3.0,88.5,123.6,184.2
Whistler,2004.0,2,3.9,-3.5,0.2,11.7,52.3,54.9
Whistler,2004.0,3,8.7,-0.4,4.1,63.4,53.7,102.2
Whistler,2004.0,4,16.7,0.8,8.7,19.7,0.0,19.7
Whistler,2004.0,5,18.0,5.1,11.6,62.4,0.0,62.4
Whistler,2004.0,6,24.5,7.8,16.2,15.2,0.0,15.2
Whistler,2004.0,7,27.4,10.8,19.1,33.5,0.0,33.5
Whistler,2004.0,8,25.2,11.6,18.4,61.1,0.0,61.1
Whistler,2004.0,9,16.5,6.6,11.6,98.7,0.0,98.7
Whistler,2004.0,10,11.1,3.1,7.1,123.3,1.7,125.0
Whistler,2004.0,11,4.0,-0.6,1.7,146.4,59.9,203.9
Whistler,2004.0,12,1.2,-2.9,-0.8,66.1,93.4,138.3
Whistler,2005.0,1,-1.0,-6.6,-3.8,221.0,19.1,233.2
Whistler,2005.0,2,5.9,-4.3,0.8,19.4,5.8,24.9
Whistler,2005.0,3,9.3,-0.3,4.5,59.7,49.4,106.9
Whistler,2005.0,4,13.5,0.8,7.2,50.1,30.2,78.3
Whistler,2005.0,5,19.0,5.6,12.3,91.6,0.0,91.6
Whistler,2005.0,6,18.6,8.3,13.5,74.4,0.0,74.4
Whistler,2005.0,7,23.3,9.6,16.5,64.0,0.0,64.0
Whistler,2005.0,8,26.4,8.6,17.6,20.8,0.0,20.8
Whistler,2005.0,9,17.5,5.4,11.5,75.4,0.0,75.4
Whistler,2005.0,10,9.7,3.9,6.8,210.6,0.0,210.6
Whistler,2005.0,11,2.9,-0.6,1.2,63.0,29.8,92.8
Whistler,2005.0,12,1.0,-4.2,-1.6,131.2,36.1,162.3
Whistler,2006.0,1,2.3,-0.5,0.9,75.2,223.4,268.5
Whistler,2006.0,2,2.6,-4.8,-1.1,20.7,76.1,72.7
Whistler,2006.0,3,5.4,-3.3,1.0,31.7,60.0,80.9
Whistler,2006.0,4,11.2,0.7,5.9,61.2,8.5,68.9
Whistler,2006.0,5,18.0,3.3,10.7,42.6,0.0,42.6
Whistler,2006.0,6,22.0,7.6,14.9,65.6,0.0,65.6
Whistler,2006.0,7,26.0,10.6,18.3,12.5,0.0,12.5
Whistler,2006.0,8,25.7,8.2,17.0,18.3,0.0,18.3
Whistler,2006.0,9,22.0,6.0,14.0,50.8,0.0,50.8
Whistler,2006.0,10,12.5,1.7,7.1,69.0,0.0,69.0
Whistler,2006.0,11,1.3,-2.6,-0.7,259.1,145.7,385.0
Whistler,2006.0,12,0.9,-3.0,-1.0,57.3,144.0,182.4
Whistler,2007.0,1,0.0,-5.6,-2.8,48.3,154.5,172.9
Whistler,2007.0,1,0.3111111111111111,-6.192592592592592,-3.019230769230769,0.0,0.0,118.1
Whistler,2007.0,2,3.0,-2.1,0.4,33.5,56.4,77.5
Whistler,2007.0,2,3.525925925925926,-2.3642857142857143,0.5740740740740741,0.0,0.0,78.2
Whistler,2007.0,3,6.27741935483871,-1.603225806451613,2.358064516129032,0.0,0.0,182.3
Whistler,2007.0,4,9.773333333333332,0.3566666666666666,5.086666666666667,0.0,0.0,64.3
Whistler,2007.0,5,16.97741935483871,2.56774193548387,9.796774193548387,0.0,0.0,32.3
Whistler,2007.0,6,17.844827586206897,7.076666666666666,12.5,0.0,0.0,75.3
Whistler,2007.0,7,24.966666666666665,8.273684210526316,16.572222222222223,0.0,0.0,2.0
Whistler,2007.0,8,22.196666666666665,8.53,15.393333333333334,0.0,0.0,71.60000000000001
Whistler,2007.0,9,17.736666666666668,6.076666666666667,11.93,0.0,0.0,62.5
Whistler,2007.0,10,9.489655172413793,2.0620689655172417,5.8,0.0,0.0,152.6
Whistler,2007.0,11,-0.7666666666666666,-6.6000000000000005,-3.716666666666667,0.0,0.0,14.8
Whistler,2007.0,12,-0.4,-5.216129032258064,-2.829032258064516,0.0,0.0,202.7
Whistler,2008.0,1,-1.3925925925925926,-8.128571428571428,-5.138461538461538,0.0,0.0,111.1
Whistler,2008.0,2,4.0285714285714285,-3.713793103448276,0.1071428571428571,0.0,0.0,73.9
Whistler,2008.0,3,5.464516129032258,-2.416129032258065,1.538709677419355,0.0,0.0,52.0
Whistler,2008.0,4,8.673333333333334,-1.5133333333333332,3.6,0.0,0.0,24.2
Whistler,2008.0,5,17.40967741935484,4.793548387096774,11.13225806451613,0.0,0.0,36.2
Whistler,2008.0,6,18.433333333333337,6.48,12.483333333333333,0.0,0.0,28.4
Whistler,2008.0,7,23.541935483870965,9.812903225806451,16.700000000000003,0.0,0.0,24.9
Whistler,2008.0,8,22.51290322580645,9.17741935483871,15.870967741935484,0.0,0.0,94.2
Whistler,2008.0,9,19.83,5.83,12.86,0.0,0.0,30.4
Whistler,2008.0,10,10.21935483870968,2.1129032258064515,6.183870967741936,0.0,0.0,112.6
Whistler,2008.0,11,5.264285714285714,0.7068965517241379,3.0714285714285716,0.0,0.0,150.7
Whistler,2008.0,12,-2.648387096774193,-7.490322580645162,-5.080645161290323,0.0,0.0,82.8
Whistler,2009.0,1,0.6483870967741936,-5.751612903225807,-2.5516129032258066,0.0,0.0,112.2
Whistler,2009.0,2,3.0892857142857144,-5.985714285714286,-1.4535714285714287,0.0,0.0,70.10000000000001
Whistler,2009.0,3,3.890322580645161,-4.867741935483871,-0.4870967741935483,0.0,0.0,82.89999999999999
Whistler,2009.0,4,11.416666666666666,-1.393103448275862,5.110344827586206,0.0,0.0,41.8
Whistler,2009.0,5,16.496774193548386,3.358064516129032,9.951612903225806,0.0,0.0,40.2
Whistler,2009.0,6,21.796666666666667,8.393333333333334,15.12,0.0,0.0,28.0
Whistler,2009.0,7,27.467741935483872,10.932258064516128,19.22258064516129,0.0,0.0,13.5
Whistler,2009.0,8,23.613333333333333,10.641935483870968,17.240000000000002,0.0,0.0,33.9
Whistler,2009.0,9,19.176666666666662,7.33,13.273333333333332,0.0,0.0,94.1
Whistler,2009.0,10,9.821428571428571,1.4928571428571429,5.678571428571429,0.0,0.0,151.3
Whistler,2009.0,11,3.65,-0.2766666666666666,1.7066666666666668,0.0,0.0,249.9
Whistler,2009.0,12,-2.37,-8.029032258064516,-5.28,0.0,0.0,79.3
Whistler,2010.0,1,2.703225806451613,-1.6161290322580646,0.5483870967741935,0.0,0.0,232.4
Whistler,2010.0,2,5.953571428571428,-1.3464285714285713,2.3285714285714287,0.0,0.0,90.5
