FIRE_CAUSE,LATITUDE,LONGITUDE,SIZE_HA,Year,Month,Weather City,Region Name,Region Number,Region Area,Lightning Dummy
Lightning,51.1295,-119.4908,0.009,2006,07,Penticton,Columbia-Shuswap,39.0,2892919.0,1
Lightning,50.4818,-119.7169,0.009,2004,06,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,51.1967,-119.6533,0.5,2004,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,52.459900000000005,-125.2887,10.0,2002,10,Bella Coola,Cariboo,41.0,8060975.0,0
Unknown,55.8415,-121.6694,0.2,2019,04,Dawson Creek,Peace River,55.0,11738755.0,0
Person,48.9247,-123.4566,0.009,2012,09,Vancouver,Capital,17.0,234048.99999999997,0
Lightning,49.9395,-120.7119,0.009,2015,05,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,59.264500000000005,-122.1697,0.1,2011,07,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Person,49.427400000000006,-120.2658,0.009,2016,04,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Lightning,51.5174,-119.5271,0.009,2018,06,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,50.4983,-122.9983,850.0,2009,07,Whistler,Squamish-Lillooet,31.0,1631162.0,1
Person,50.3413,-126.7437,0.009,2019,09,Port Hardy,Mount Waddington,43.0,2024427.0,0
Person,49.1935,-124.1031,0.009,2006,06,Vancouver,Nanaimo,21.0,203804.0,0
Person,49.918200000000006,-119.4523,0.009,2007,07,Penticton,Central Okanagan,35.0,290486.0,0
Lightning,54.1531,-126.5024,0.009,2009,06,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Lightning,50.8318,-119.1233,0.009,2018,07,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,49.7629,-123.0325,0.009,2013,09,Whistler,Squamish-Lillooet,31.0,1631162.0,1
Lightning,54.0124,-123.4981,0.05,2005,05,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,51.4133,-121.985,5.0,2008,04,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Person,51.107200000000006,-121.5649,0.2,2011,04,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Person,54.5101,-128.4572,0.009,2009,08,Smithers,Kitimat-Stikine,49.0,10446461.0,0
Person,49.5964,-125.0132,0.009,2010,07,Tofino,Comox + Strathacona,25.0,1997796.0,0
Person,49.2227,-121.1404,0.009,2005,09,Penticton,Fraser Valley,9.0,1333528.0,0
Lightning,50.4028,-121.7351,0.009,2016,08,Whistler,Thompson-Nicola,33.0,4444942.0,1
Person,50.7289,-120.0463,0.009,2003,07,Penticton,Thompson-Nicola,33.0,4444942.0,0
Person,49.424800000000005,-116.7535,0.009,2011,07,Nakusp,Central Kootenay,3.0,2209494.0,0
Lightning,54.3087,-121.1319,13.0,2010,08,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,49.3033,-124.4033,0.009,2008,05,Vancouver,Nanaimo,21.0,203804.0,0
Lightning,52.4735,-119.826,2.2,2009,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Person,54.094,-123.1472,20.0,2010,04,Prince George,Fraser-Fort George,53.0,5067610.0,0
Person,52.1647,-122.2517,0.1,2001,04,Williams Lake,Cariboo,41.0,8060975.0,0
Person,50.662600000000005,-120.2724,1.5,2003,07,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,49.090500000000006,-117.1377,0.01,2015,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,49.8902,-119.9283,0.8,2011,06,Penticton,Central Okanagan,35.0,290486.0,0
Person,50.7456,-120.3391,3.1,2007,06,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,55.0899,-120.7053,0.3,2012,08,Dawson Creek,Peace River,55.0,11738755.0,1
Lightning,49.7475,-124.1818,0.009,2014,08,Vancouver,Sunshine Coast,29.0,377373.0,1
Lightning,53.5839,-124.084,0.009,2012,08,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Lightning,50.2627,-115.1779,0.3,2007,07,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,56.1469,-124.9965,0.1,2014,08,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Lightning,50.5029,-120.6161,0.009,2006,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,51.3742,-121.8812,0.05,2007,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Person,50.8884,-118.8855,0.1,2006,08,Nakusp,Columbia-Shuswap,39.0,2892919.0,0
Lightning,49.1961,-117.3615,0.009,2019,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Unknown,50.125600000000006,-119.1034,0.009,2002,10,Penticton,North Okanagan,37.0,750260.0,0
Person,49.5978,-121.4062,0.009,2001,07,Whistler,Fraser Valley,9.0,1333528.0,0
Lightning,58.7805,-123.08,0.009,2005,07,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Lightning,58.7333,-122.45,0.9,2011,07,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Lightning,50.1381,-115.7467,0.009,2004,07,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,54.1409,-123.3637,63.7,2017,06,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,48.5668,-123.6323,0.009,2014,06,Vancouver,Cowichan Valley,19.0,347452.0,0
Lightning,50.475,-121.6667,0.01,2004,06,Whistler,Thompson-Nicola,33.0,4444942.0,1
Person,49.9945,-120.9866,12.5,2009,05,Penticton,Thompson-Nicola,33.0,4444942.0,0
Person,49.781000000000006,-126.5195,13.4,2013,10,Tofino,Comox + Strathacona,25.0,1997796.0,0
Lightning,50.6991,-118.3291,0.15,2007,08,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,49.7387,-121.2168,281.7,2018,08,Penticton,Fraser Valley,9.0,1333528.0,1
Lightning,49.9528,-115.165,0.1,2003,08,Sparwood,East Kootenay,1.0,2754184.0,1
Person,53.0475,-122.6297,0.1,2006,05,Prince George,Cariboo,41.0,8060975.0,0
Lightning,51.0465,-118.736,0.009,2010,07,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,50.414,-117.8225,0.1,2007,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,51.8795,-120.1999,0.009,2009,07,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Person,54.0285,-124.9175,7.9,2004,04,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Lightning,58.0013,-122.2391,0.7000000000000001,2009,07,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Person,54.2914,-122.7395,0.009,2013,07,Prince George,Fraser-Fort George,53.0,5067610.0,0
Person,49.470600000000005,-115.702,0.01,2007,03,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,53.4729,-125.2007,0.009,2006,07,Bella Coola,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Lightning,49.9905,-117.5204,2.1,2013,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,50.4964,-118.0841,0.3,2009,09,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,49.2644,-117.7275,0.009,2009,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,58.1248,-123.4574,3.0,2006,10,Fort Nelson,Northern Rockies,59.0,8511107.0,0
Lightning,59.632200000000005,-126.6923,366.4,2015,06,Dease Lake,Northern Rockies,59.0,8511107.0,1
Person,54.52,-125.1117,0.009,2009,05,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Lightning,52.650200000000005,-123.3388,0.0,2017,07,Williams Lake,Cariboo,41.0,8060975.0,1
Person,51.8518,-121.3477,0.009,2013,08,Williams Lake,Cariboo,41.0,8060975.0,0
Lightning,51.1098,-120.3912,0.009,2008,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,50.5868,-118.6448,0.009,2012,08,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,50.813300000000005,-118.5534,700.0,2009,07,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,50.54,-115.6663,0.009,2003,08,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,50.6895,-119.6937,0.5,2009,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,52.403000000000006,-125.2338,3.0,2002,04,Bella Coola,Cariboo,41.0,8060975.0,0
Lightning,49.428900000000006,-117.621,0.1,2003,06,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,51.5972,-119.9262,0.009,2014,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,54.2136,-126.8215,0.009,2010,08,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Person,52.110600000000005,-123.2508,0.4,2006,05,Williams Lake,Cariboo,41.0,8060975.0,0
Lightning,49.4016,-117.4378,0.2,2009,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,50.5172,-127.7007,0.009,2017,09,Port Hardy,Mount Waddington,43.0,2024427.0,0
Lightning,50.444,-117.7235,0.5,2013,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,50.7302,-117.8292,150.5,2006,07,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,56.193000000000005,-124.9067,14.0,2007,07,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Unknown,50.7584,-120.9672,3.99,2007,09,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Lightning,55.8555,-121.9512,0.009,2014,08,Dawson Creek,Peace River,55.0,11738755.0,1
Person,49.0804,-117.6927,0.2,2003,10,Nakusp,Kooteny Boundary,5.0,808452.0,0
Person,56.1343,-120.7192,0.4,2016,07,Dawson Creek,Peace River,55.0,11738755.0,0
Lightning,52.8826,-125.5318,0.009,2004,08,Bella Coola,Cariboo,41.0,8060975.0,1
Lightning,52.475100000000005,-119.3172,0.04,2016,08,Golden,Thompson-Nicola,33.0,4444942.0,1
Lightning,58.479400000000005,-122.6768,1.3,2005,05,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Lightning,52.1655,-123.3602,3.0,2015,06,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,50.2788,-120.4421,2.5,2012,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,55.9185,-125.7218,0.3,2010,07,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Person,55.5784,-122.3792,0.009,2010,06,Prince George,Peace River,55.0,11738755.0,0
Lightning,50.2854,-118.5183,0.009,2009,08,Nakusp,North Okanagan,37.0,750260.0,1
Lightning,55.2163,-123.0818,0.009,2006,06,Prince George,Fraser-Fort George,53.0,5067610.0,1
Lightning,51.5108,-121.0285,0.2,2014,08,Williams Lake,Cariboo,41.0,8060975.0,1
Person,52.1147,-124.0697,0.012,2009,05,Williams Lake,Cariboo,41.0,8060975.0,0
Lightning,55.093500000000006,-121.947,154.0,2010,07,Prince George,Peace River,55.0,11738755.0,1
Person,53.5667,-131.933,0.009,2001,06,Prince Rupert,North Coast,47.0,1977541.0,0
Lightning,49.2317,-117.284,0.2,2004,06,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,51.764700000000005,-120.8807,0.009,2002,08,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,52.5871,-120.9594,0.009,2006,07,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,51.1299,-121.3704,0.1,2009,09,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Unknown,50.7542,-120.8345,4.0,2016,05,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,55.6251,-122.3067,0.1,2015,05,Prince George,Peace River,55.0,11738755.0,1
Person,52.719100000000005,-119.0637,0.02,2007,07,Golden,Fraser-Fort George,53.0,5067610.0,0
Person,50.177,-119.4043,0.009,2006,08,Penticton,North Okanagan,37.0,750260.0,0
Lightning,50.1538,-116.1338,1.5,2007,07,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,51.8074,-121.8932,0.09,2009,06,Williams Lake,Cariboo,41.0,8060975.0,1
Person,50.764500000000005,-120.7913,0.1,2008,07,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,51.884,-120.8648,0.1,2012,07,Williams Lake,Cariboo,41.0,8060975.0,1
Unknown,50.0838,-120.8072,0.2,2012,09,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,50.130100000000006,-121.4928,0.009,2013,08,Whistler,Thompson-Nicola,33.0,4444942.0,1
Lightning,52.017300000000006,-122.0429,0.009,2013,09,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,49.6284,-118.4599,0.14,2005,08,Nakusp,Kooteny Boundary,5.0,808452.0,1
Person,49.4681,-119.6391,3.4,2003,04,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Lightning,49.602900000000005,-119.8424,0.009,2011,07,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Lightning,51.2669,-118.2776,0.009,2013,08,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Person,49.859100000000005,-119.3853,0.5,2009,06,Penticton,Central Okanagan,35.0,290486.0,0
Lightning,52.5587,-121.5883,0.005,2003,08,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,50.3129,-119.7281,0.009,2009,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,53.2045,-123.0072,6.0,2002,06,Prince George,Cariboo,41.0,8060975.0,0
Person,54.1642,-123.1377,20.0,2003,04,Prince George,Fraser-Fort George,53.0,5067610.0,0
Lightning,49.908,-115.6788,0.009,2006,08,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,54.6454,-124.0248,0.6,2014,07,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Person,55.840900000000005,-121.6734,7.2,2006,05,Dawson Creek,Peace River,55.0,11738755.0,0
Lightning,53.5911,-123.9738,0.14,2005,05,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Person,54.2422,-125.7633,3.7,2004,04,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Lightning,53.7057,-120.9957,0.009,2008,08,Prince George,Fraser-Fort George,53.0,5067610.0,1
Lightning,50.3478,-121.4267,0.1,2004,06,Whistler,Thompson-Nicola,33.0,4444942.0,1
Lightning,49.6796,-114.7487,0.009,2018,08,Sparwood,East Kootenay,1.0,2754184.0,1
Person,52.4333,-121.433,0.009,2001,05,Williams Lake,Cariboo,41.0,8060975.0,0
Person,50.9468,-119.3499,0.009,2003,06,Penticton,Columbia-Shuswap,39.0,2892919.0,0
Lightning,52.6217,-122.187,0.009,2012,08,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,50.045,-114.8347,0.2,2014,07,Sparwood,East Kootenay,1.0,2754184.0,1
Person,52.941100000000006,-119.4089,0.009,2010,04,Williams Lake,Fraser-Fort George,53.0,5067610.0,0
Person,49.4742,-121.7627,0.12,2016,07,Whistler,Fraser Valley,9.0,1333528.0,0
Lightning,50.450700000000005,-121.5747,3.0,2004,06,Whistler,Thompson-Nicola,33.0,4444942.0,1
Lightning,54.3859,-128.6573,0.009,2016,07,Smithers,Kitimat-Stikine,49.0,10446461.0,1
Lightning,53.5164,-123.4375,1.6,2012,07,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Person,50.2286,-121.2873,0.1,2018,08,Whistler,Thompson-Nicola,33.0,4444942.0,0
Person,49.8048,-124.3103,0.009,2006,07,Vancouver,Powell River,27.0,507533.0,0
Lightning,51.4882,-118.2452,0.2,2017,08,Golden,Columbia-Shuswap,39.0,2892919.0,1
Lightning,49.5951,-115.931,0.009,2009,07,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,49.0108,-118.1025,0.125,2008,06,Nakusp,Kooteny Boundary,5.0,808452.0,1
Unknown,50.829,-119.661,0.009,2006,08,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,49.1379,-116.3575,0.009,2008,07,Sparwood,Central Kootenay,3.0,2209494.0,1
Person,55.0996,-120.8912,0.4,2009,06,Dawson Creek,Peace River,55.0,11738755.0,0
Lightning,50.3907,-121.0803,0.009,2006,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,50.7656,-121.0559,0.009,2008,09,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Lightning,52.348,-126.7655,0.009,2009,07,Bella Coola,Central Coast,45.0,2449185.0,1
Unknown,52.136700000000005,-123.9478,0.009,2002,04,Williams Lake,Cariboo,41.0,8060975.0,0
Lightning,49.4374,-118.4045,0.4,2014,07,Nakusp,Kooteny Boundary,5.0,808452.0,1
Unknown,49.525000000000006,-121.7672,0.09,2004,07,Whistler,Fraser Valley,9.0,1333528.0,0
Lightning,51.4967,-121.1186,0.009,2008,08,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,49.0944,-117.5044,0.009,2009,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,50.9022,-121.4017,0.1,2006,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,0
Person,52.168600000000005,-122.0642,1.2,2010,09,Williams Lake,Cariboo,41.0,8060975.0,0
Person,54.698,-127.054,0.009,2018,07,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Lightning,49.429300000000005,-120.8344,0.009,2012,07,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Lightning,54.299,-125.6427,0.009,2009,08,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Person,49.5951,-125.0168,2.3000000000000003,2012,05,Tofino,Comox + Strathacona,25.0,1997796.0,0
Person,49.9372,-115.8261,0.06,2015,07,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,49.720200000000006,-117.9303,0.6,2017,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,49.1902,-122.1477,1.0,2009,04,Vancouver,Fraser Valley,9.0,1333528.0,0
Lightning,49.2043,-117.126,0.02,2009,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,52.3113,-119.1946,0.09,2018,06,Golden,Thompson-Nicola,33.0,4444942.0,1
Lightning,53.413,-122.8867,0.009,2003,08,Prince George,Fraser-Fort George,53.0,5067610.0,1
Lightning,54.2862,-124.0649,0.1,2008,08,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Person,49.1067,-115.1408,0.009,2009,05,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,49.1676,-121.1625,0.009,2018,08,Penticton,Fraser Valley,9.0,1333528.0,1
Lightning,49.676300000000005,-125.2901,0.6,2018,06,Tofino,Comox + Strathacona,25.0,1997796.0,1
Person,49.0848,-118.4525,0.1,2007,07,Penticton,Kooteny Boundary,5.0,808452.0,0
Lightning,51.707800000000006,-123.6992,28.0,2010,08,Williams Lake,Cariboo,41.0,8060975.0,1
Person,48.801300000000005,-123.9486,0.009,2018,04,Vancouver,Cowichan Valley,19.0,347452.0,0
Person,54.331700000000005,-122.6538,0.009,2006,07,Prince George,Fraser-Fort George,53.0,5067610.0,0
Lightning,52.2167,-123.0518,0.009,2010,07,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,49.5608,-115.416,0.4,2001,05,Sparwood,East Kootenay,1.0,2754184.0,1
Person,51.1205,-116.7292,0.009,2016,06,Golden,Columbia-Shuswap,39.0,2892919.0,0
Lightning,54.719100000000005,-124.0528,2.0,2004,07,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Person,53.997400000000006,-125.6994,2.6,2008,05,Smithers,Bulkley-Nechako + Stikine,51.0,19202453.0,0
Person,48.429300000000005,-123.2465,0.009,2003,05,Vancouver,Capital,17.0,234048.99999999997,0
Lightning,49.038,-119.585,0.009,2008,08,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Lightning,51.2853,-119.0465,0.5,2009,08,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,50.6005,-117.55,0.01,2007,08,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,55.3845,-128.0884,120.0,2004,06,Smithers,Kitimat-Stikine,49.0,10446461.0,1
Person,49.159200000000006,-124.0144,0.009,2008,08,Vancouver,Nanaimo,21.0,203804.0,0
Lightning,51.102700000000006,-118.3758,0.005,2008,07,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,55.573800000000006,-122.5638,0.009,2010,07,Prince George,Peace River,55.0,11738755.0,1
Lightning,52.5263,-124.8178,47.0,2007,07,Bella Coola,Cariboo,41.0,8060975.0,1
Lightning,59.6997,-124.0612,1212.9,2018,06,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Person,50.1231,-123.3978,0.009,2017,07,Whistler,Squamish-Lillooet,31.0,1631162.0,0
Lightning,49.9983,-126.025,0.04,2003,08,Tofino,Comox + Strathacona,25.0,1997796.0,1
Person,50.488600000000005,-120.8458,0.009,2009,07,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,50.842400000000005,-116.8101,0.2,2008,07,Golden,Columbia-Shuswap,39.0,2892919.0,1
Lightning,49.368,-119.6643,0.009,2007,06,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Person,50.64,-119.8985,0.009,2006,06,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,53.4842,-120.6797,0.009,2016,06,Williams Lake,Fraser-Fort George,53.0,5067610.0,1
Lightning,50.0343,-117.662,0.009,2003,08,Nakusp,Central Kootenay,3.0,2209494.0,1
Lightning,52.298300000000005,-124.0987,7.0,2004,06,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,52.663700000000006,-121.0195,0.009,2018,06,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,50.8156,-122.3947,0.009,2018,08,Whistler,Squamish-Lillooet,31.0,1631162.0,1
Lightning,59.9251,-123.9341,0.012,2013,07,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Lightning,51.310100000000006,-118.3568,0.009,2010,07,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Person,50.1974,-116.9464,0.009,2003,07,Nakusp,Central Kootenay,3.0,2209494.0,0
Lightning,50.7351,-120.5673,0.009,2012,08,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,49.3767,-115.2362,0.009,2002,08,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,57.8274,-120.3294,0.157,2008,07,Dawson Creek,Peace River,55.0,11738755.0,1
Person,52.8832,-123.0349,0.009,2004,10,Prince George,Cariboo,41.0,8060975.0,0
Person,50.4493,-115.9191,6.9,2008,05,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,49.2408,-124.7733,0.009,2007,11,Tofino,Alberni-Clayquot,23.0,658915.0,1
Person,49.8792,-119.6407,0.009,2002,09,Penticton,Central Okanagan,35.0,290486.0,0
Lightning,52.5777,-121.192,0.009,2004,08,Williams Lake,Cariboo,41.0,8060975.0,1
Lightning,50.4063,-121.7261,0.009,2004,06,Whistler,Thompson-Nicola,33.0,4444942.0,1
Lightning,52.6265,-120.1544,16.0,2004,07,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Person,49.7327,-115.7972,0.05,2009,04,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,51.0155,-120.8559,0.1,2003,08,Williams Lake,Thompson-Nicola,33.0,4444942.0,1
Lightning,50.865300000000005,-122.6765,8.9,2013,08,Whistler,Squamish-Lillooet,31.0,1631162.0,1
Person,49.0452,-124.1533,0.2,2011,09,Vancouver,Nanaimo,21.0,203804.0,0
Lightning,52.045,-125.0867,0.009,2009,07,Bella Coola,Cariboo,41.0,8060975.0,1
Lightning,50.1518,-120.7113,9.1,2012,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,49.9429,-119.5577,0.009,2011,08,Penticton,Central Okanagan,35.0,290486.0,1
Lightning,49.382200000000005,-115.0376,0.009,2015,07,Sparwood,East Kootenay,1.0,2754184.0,1
Person,52.4577,-125.2809,16.5,2014,05,Bella Coola,Cariboo,41.0,8060975.0,0
Lightning,58.195800000000006,-122.0555,6.1000000000000005,2018,07,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Lightning,51.052600000000005,-120.0045,0.2,2008,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Person,50.0809,-120.7507,0.009,2009,07,Penticton,Thompson-Nicola,33.0,4444942.0,0
Lightning,59.357800000000005,-121.15,13.0,2014,07,Fort Nelson,Northern Rockies,59.0,8511107.0,1
Person,50.2595,-121.5326,0.009,2012,09,Whistler,Thompson-Nicola,33.0,4444942.0,0
Lightning,54.209,-124.3004,1.2,2018,07,Prince George,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Lightning,52.6315,-118.9981,0.25,2008,08,Golden,Fraser-Fort George,53.0,5067610.0,1
Person,52.0167,-121.8517,0.09,2003,08,Williams Lake,Cariboo,41.0,8060975.0,0
Lightning,51.657,-118.2731,0.009,2018,07,Golden,Columbia-Shuswap,39.0,2892919.0,1
Lightning,49.0597,-114.3025,15448.8,2017,08,Sparwood,East Kootenay,1.0,2754184.0,1
Lightning,49.7118,-116.9841,0.002,2015,07,Nakusp,Central Kootenay,3.0,2209494.0,1
Person,49.0219,-119.3918,2.0,2002,11,Penticton,Okanagan-Similkameen,7.0,1041168.0,0
Lightning,53.8323,-121.3117,0.009,2010,07,Prince George,Fraser-Fort George,53.0,5067610.0,1
Person,53.33,-131.55,0.01,2007,09,Prince Rupert,North Coast,47.0,1977541.0,0
Person,50.695,-119.3705,0.009,2001,08,Penticton,Columbia-Shuswap,39.0,2892919.0,0
Person,49.621,-115.7061,0.005,2008,08,Sparwood,East Kootenay,1.0,2754184.0,0
Lightning,51.078300000000006,-118.3738,0.1,2013,09,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,49.6312,-119.5791,0.4,2018,07,Penticton,Okanagan-Similkameen,7.0,1041168.0,1
Lightning,51.9573,-117.7954,0.13,2018,08,Golden,Columbia-Shuswap,39.0,2892919.0,1
Lightning,50.7024,-117.616,0.04,2003,07,Nakusp,Columbia-Shuswap,39.0,2892919.0,1
Lightning,59.724500000000006,-129.0522,1.0,2002,06,Dease Lake,Bulkley-Nechako + Stikine,51.0,19202453.0,1
Lightning,50.6111,-120.5076,0.2,2009,07,Penticton,Thompson-Nicola,33.0,4444942.0,1
Lightning,50.4059,-121.2766,0.009,2006,07,Whistler,Thompson-Nicola,33.0,4444942.0,1
Lightning,53.256600000000006,-124.2565,0.2,2003,08,Prince George,Cariboo,41.0,8060975.0,1
Lightning,53.385000000000005,-123.56,0.009,2004,07,Prince George,Cariboo,41.0,8060975.0,1
Person,54.0557,-122.9447,0.3,2015,07,Prince George,Fraser-Fort George,53.0,5067610.0,0
Lightning,50.0824,-117.7447,0.1,2003,09,Nakusp,Central Kootenay,3.0,2209494.0,1
